Périmètre,Nature,Date,Heures,Consommation,Prévision J-1,Prévision J,Fioul,Charbon,Gaz,Nucléaire,Eolien,Solaire,Hydraulique,Pompage,Bioénergies,Ech. physiques,Taux de Co2,Ech. comm. Angleterre,Ech. comm. Espagne,Ech. comm. Italie,Ech. comm. Suisse,Ech. comm. Allemagne-Belgique,Fioul - TAC,Fioul - Cogén.,Fioul - Autres,Gaz - TAC,Gaz - Cogén.,Gaz - CCG,Gaz - Autres,Hydraulique - Fil de l?eau + éclusée,Hydraulique - Lacs,Hydraulique - STEP turbinage,Bioénergies - Déchets,Bioénergies - Biomasse,Bioénergies - Biogaz
France,Données temps réel,26/01/2020,22:45,63674,64750,62500,199,295,7462,47810,7673,0,6407,-334,792,-6748,57,,,,,,-2,21,180,-2,2698,4766,0,3919,2271,217,210,333,249
France,Données temps réel,26/01/2020,23:00,63187,66200,63900,199,298,7470,47727,7776,0,6250,-334,789,-7103,57,-1604,-2000,-2883,-2537,2400,-2,21,180,-1,2700,4771,0,3926,2119,205,208,332,249
France,Données temps réel,26/01/2020,23:15,63181,66100,63800,199,299,7417,47744,7846,0,6100,-334,790,-6987,57,,,,,,-2,21,180,0,2700,4717,0,3755,2129,216,208,333,249
France,Données temps réel,26/01/2020,23:30,62759,66000,63700,199,299,7233,47555,7938,0,5497,-334,789,-6525,56,-1604,-2000,-2883,-2537,2500,-2,21,180,-2,2702,4533,0,3737,1759,1,207,333,249
France,Données temps réel,26/01/2020,23:45,63042,64700,63250,199,301,7438,47954,7911,0,5513,-334,788,-6836,57,,,,,,-2,21,180,0,2702,4736,0,3679,1833,1,208,331,249
France,Données temps réel,27/01/2020,00:00,62313,63400,62300,199,301,7087,47918,7861,0,5052,-335,789,-6665,56,-1506,-2000,-2864,-3037,3567,-2,21,180,0,2696,4391,0,3686,1365,1,209,331,249
France,Données temps réel,27/01/2020,00:15,62381,62650,61750,199,301,6623,48382,7966,0,5349,-913,788,-6419,53,,,,,,-2,21,180,-1,2702,3922,0,3767,1581,1,207,332,249
France,Données temps réel,27/01/2020,00:30,61214,61900,61200,199,303,6232,48209,7993,0,5255,-1988,790,-5886,52,-1506,-2000,-2864,-3037,3567,-2,21,180,0,2697,3535,0,3703,1551,1,208,333,249
France,Données temps réel,27/01/2020,00:45,59673,60850,60200,199,320,5601,47999,8034,0,4596,-1988,791,-5988,49,,,,,,-2,21,180,-1,2702,2900,0,3533,1061,2,208,334,249
France,Données temps réel,27/01/2020,01:00,59235,59800,59200,199,305,5534,47980,8127,0,4640,-2306,791,-6142,49,-1416,-2000,-2814,-3021,2576,-2,21,180,-1,2701,2834,0,3475,1165,0,208,334,249
France,Données temps réel,27/01/2020,01:15,59373,60300,59450,199,360,5483,48289,8178,0,4858,-2145,789,-6743,49,,,,,,-2,21,180,-1,2695,2789,0,3388,1470,0,208,332,249
France,Données temps réel,27/01/2020,01:30,58836,60800,59700,199,345,5637,47995,8051,0,4713,-2144,793,-6862,50,-1416,-2000,-2814,-3020,2577,-2,21,180,0,2698,2939,0,3349,1364,0,209,335,249
France,Données temps réel,27/01/2020,01:45,58773,60550,59550,201,343,5723,48037,7878,0,4652,-2147,790,-6812,50,,,,,,0,21,180,-1,2701,3023,0,3306,1346,0,208,333,249
France,Données temps réel,27/01/2020,02:00,58508,60300,59400,203,345,5686,48285,7934,0,4668,-2145,791,-7364,50,-1021,-2000,-2814,-3032,1388,2,21,180,0,2701,2985,0,3310,1358,0,208,334,249
France,Données temps réel,27/01/2020,02:15,58999,59650,58600,201,383,5715,48489,7825,0,4893,-2096,792,-7312,50,,,,,,0,21,180,0,2700,3015,0,3239,1654,0,208,335,249
France,Données temps réel,27/01/2020,02:30,57783,59000,57800,202,350,5628,48251,7648,0,4638,-2247,788,-7586,50,-1021,-2000,-2814,-3032,1388,1,21,180,-1,2705,2924,0,3217,1421,0,205,334,249
France,Données temps réel,27/01/2020,02:45,57341,58050,57200,202,374,5439,48540,7627,0,4759,-2897,788,-7597,50,,,,,,1,21,180,0,2705,2734,0,3208,1551,0,206,333,249
France,Données temps réel,27/01/2020,03:00,56602,57100,56600,202,338,5232,48300,7606,0,4585,-2894,788,-7660,48,-384,-2000,-2864,-3037,426,1,21,180,-2,2706,2528,0,3224,1361,0,206,333,249
France,Données temps réel,27/01/2020,03:15,56143,56600,56100,201,362,5008,48450,7531,0,4753,-3052,791,-8004,47,,,,,,0,21,180,0,2697,2311,0,3239,1514,0,207,335,249
France,Données temps réel,27/01/2020,03:30,55695,56100,55600,201,357,4987,48420,7447,0,4451,-3272,790,-7791,47,-384,-2000,-2864,-3037,426,0,21,180,-1,2703,2285,0,3246,1205,0,207,334,249
France,Données temps réel,27/01/2020,03:45,54901,55750,55100,202,379,4775,48685,7298,0,4417,-3506,787,-8244,47,,,,,,1,21,180,-1,2702,2074,0,3268,1149,0,203,335,249
France,Données temps réel,27/01/2020,04:00,54910,55400,54600,201,317,4633,48295,7385,0,4492,-3576,786,-7730,45,-200,-2000,-2864,-2537,245,0,21,180,-1,2702,1932,0,3338,1154,0,202,335,249
France,Données temps réel,27/01/2020,04:15,55013,55450,54700,203,305,4600,48266,7461,0,4497,-3571,786,-7638,45,,,,,,2,21,180,0,2702,1898,0,3359,1138,0,204,333,249
France,Données temps réel,27/01/2020,04:30,54775,55500,54800,202,304,4558,48140,7378,0,4464,-3571,787,-7597,44,-200,-2000,-2864,-2537,245,1,21,180,-2,2702,1858,0,3338,1126,0,204,334,249
France,Données temps réel,27/01/2020,04:45,54698,56050,55250,201,302,4864,47974,7256,0,4341,-3332,786,-7802,46,,,,,,0,21,180,-1,2701,2164,0,3277,1064,0,203,334,249
France,Données temps réel,27/01/2020,05:00,55547,56600,55700,201,305,5032,47906,7195,0,4446,-3337,787,-7096,48,1096,-2000,-2864,-2537,617,0,21,180,-1,2698,2335,0,3326,1120,0,205,333,249
France,Données temps réel,27/01/2020,05:15,57199,57850,56700,202,325,5381,48024,7283,0,4548,-3236,787,-6222,50,,,,,,1,21,180,-1,2700,2682,0,3431,1117,0,204,334,249
France,Données temps réel,27/01/2020,05:30,57800,59100,57700,202,337,5407,48367,7212,0,4617,-3231,786,-6000,50,1096,-2000,-2864,-2537,611,1,21,180,-1,2703,2705,0,3403,1214,0,202,335,249
