Date;Heures;Consommation;Prévision J-1;Prévision J;Fioul;Charbon;Gaz;Nucléaire;Eolien;Solaire;Hydraulique;Pompage;Bioénergies;Ech. physiques;Taux de Co2;Gaz - Autres;Hydraulique - Fil de l?eau + éclusée;Hydraulique - Lacs;Hydraulique - STEP turbinage;Bioénergies - Déchets;Bioénergies - Biomasse;Bioénergies - Biogaz
08/02/2020;22:45;61331;62350;60850;234;12;3877;51224;5429;0;7617;-528;815;-7483;32;0;5452;1722;443;202;349;264
08/02/2020;23:00;60796;63500;62000;234;12;3809;51015;5617;0;7456;-531;818;-7769;32;0;5476;1706;274;205;349;264
08/02/2020;23:15;60721;63650;62250;234;13;3620;50743;5818;0;7138;-565;814;-7226;31;0;5431;1625;82;202;348;264
08/02/2020;23:30;60920;63800;62500;234;12;3618;50511;6262;0;7033;-564;813;-7132;31;0;5424;1607;2;202;347;264
08/02/2020;23:45;61444;62550;61900;234;13;3623;50471;6579;0;6861;-359;814;-6926;31;0;5406;1455;0;202;348;264
09/02/2020;00:00;60879;61300;60900;234;12;3582;50353;6814;0;6924;-361;813;-7624;31;0;5375;1549;0;201;348;264
09/02/2020;00:15;60153;60350;59800;234;12;3084;50737;6850;0;7465;-1227;813;-7947;28;0;5394;1724;347;200;349;264
09/02/2020;00:30;58700;59400;58700;234;11;2803;49740;7014;0;7408;-1635;813;-7818;27;0;5379;1616;413;200;349;264
09/02/2020;00:45;57108;58250;57600;234;11;2763;48208;7108;0;7645;-2330;815;-7479;27;0;5303;1795;547;201;350;264
09/02/2020;01:00;56735;57100;56500;237;13;2794;47872;7305;0;7971;-2363;817;-8045;27;0;5336;2025;610;203;350;264
09/02/2020;01:15;56887;57300;56850;237;12;2814;47714;7524;0;8298;-2367;814;-8291;27;0;5298;2190;810;201;349;264
09/02/2020;01:30;56199;57500;57200;237;12;2820;46697;7671;0;8232;-1953;816;-8465;28;0;5268;2191;773;203;349;264
09/02/2020;01:45;56166;57400;56850;237;13;2800;46205;7851;0;8127;-1954;816;-8059;28;0;5262;2155;710;202;350;264
09/02/2020;02:00;55689;57300;56500;236;13;2811;45608;8065;0;7918;-1953;816;-7957;28;0;5264;2017;637;201;351;264
09/02/2020;02:15;55694;56300;55600;238;11;2797;45250;8340;0;6960;-1954;819;-6899;28;0;5211;1749;0;202;353;264
09/02/2020;02:30;54557;55300;54700;237;11;2805;44095;8509;0;6857;-2178;817;-6729;29;0;5205;1652;0;200;353;264
09/02/2020;02:45;54003;54550;53850;236;12;2801;43603;8658;0;6571;-2429;816;-6395;29;0;5158;1413;0;200;352;264
09/02/2020;03:00;53031;53800;53000;238;13;2805;42830;8768;0;6585;-2428;817;-6732;30;0;5142;1443;0;201;352;264
09/02/2020;03:15;52478;53100;52400;237;13;2759;42560;8951;0;6648;-2441;815;-7197;29;0;5059;1589;0;201;350;264
09/02/2020;03:30;51811;52400;51800;238;11;2788;41967;9120;0;6478;-2436;814;-7302;30;0;5013;1465;0;201;349;264
09/02/2020;03:45;51283;51850;51450;237;11;2794;41638;9320;0;6370;-2441;817;-7594;30;0;4908;1462;0;203;350;264
09/02/2020;04:00;51071;51300;51100;237;11;2799;41291;9404;0;6286;-2438;817;-7464;30;0;4892;1394;0;203;350;264
09/02/2020;04:15;50592;51000;50750;238;10;2784;41246;9425;0;5955;-3183;816;-6830;31;0;4867;1088;0;202;350;264
09/02/2020;04:30;50386;50700;50400;238;12;2801;41050;9522;0;5964;-3185;813;-6955;31;0;4859;1105;0;199;350;264
09/02/2020;04:45;50258;50500;50250;236;12;2799;40682;9812;0;5900;-3192;815;-6935;31;0;4856;1044;0;202;349;264
09/02/2020;05:00;50381;50300;50100;237;12;2795;40554;9921;0;5872;-3194;814;-6757;31;0;4869;1003;0;200;350;264
09/02/2020;05:15;50786;50600;50450;238;13;2807;40746;10027;0;5807;-3416;812;-6378;31;0;4824;983;0;200;348;264
09/02/2020;05:30;50787;50900;50800;237;12;2806;40738;10037;0;5805;-3465;815;-6325;31;0;4819;986;0;201;350;264
09/02/2020;05:45;50693;51050;50850;238;11;2784;41063;10007;0;5802;-3493;813;-6661;31;0;4792;1010;0;199;350;264
09/02/2020;06:00;50925;51200;50900;236;11;2756;40529;10174;0;5758;-3499;815;-5983;31;0;4793;965;0;201;350;264
09/02/2020;06:15;51954;51450;51500;238;12;2785;41111;10345;0;5876;-3497;812;-5861;31;0;4814;1062;0;199;349;264
09/02/2020;06:30;52038;51700;52100;238;13;2719;41210;10459;0;5921;-3491;812;-5976;30;0;4831;1090;0;199;349;264
09/02/2020;06:45;52188;51900;52500;238;12;2708;41128;10668;0;5883;-3479;810;-5912;30;0;4796;1087;0;198;348;264
09/02/2020;07:00;52720;52100;52900;238;11;2749;41104;10774;0;5862;-3477;812;-5486;30;0;4794;1068;0;198;350;264
09/02/2020;07:15;52951;52350;53100;237;13;2707;41325;11080;0;5892;-3087;811;-6164;29;0;4817;1075;0;197;350;264
09/02/2020;07:30;53299;52600;53300;237;11;2706;41392;11248;143;5873;-3089;813;-6035;29;0;4801;1072;0;200;349;264
09/02/2020;07:45;53405;52700;53550;238;11;2757;41208;11377;145;5866;-2691;812;-6318;29;0;4815;1051;0;200;348;264
09/02/2020;08:00;53783;52800;53800;236;13;2686;41273;11481;155;6010;-2562;811;-6320;29;0;4803;1207;0;200;347;264
09/02/2020;08:15;53963;53250;54200;238;11;2712;41859;11630;221;6067;-2334;812;-7253;28;0;4794;1273;0;201;347;264
09/02/2020;08:30;54575;53700;54600;238;13;2677;42157;11762;331;6132;-2352;814;-7197;28;0;4807;1325;0;201;349;264
09/02/2020;08:45;55325;54350;55250;237;13;2745;42418;11889;469;6093;-1754;816;-7601;28;0;4759;1333;1;203;349;264
09/02/2020;09:00;55848;55000;55900;237;12;2694;43102;11992;663;6261;-1758;817;-8172;27;0;4738;1521;2;203;350;264
09/02/2020;09:15;56595;55850;56600;236;11;2664;43716;12131;889;6450;-1642;815;-8675;26;0;4795;1654;1;203;348;264
09/02/2020;09:30;57064;56700;57300;238;13;2718;44301;12155;1188;6441;-1654;816;-9152;26;0;4820;1619;2;204;348;264
09/02/2020;09:45;57660;57100;57850;237;13;2726;44662;12321;1423;6204;-2055;814;-8685;26;0;4867;1336;1;202;348;264
09/02/2020;10:00;58126;57500;58400;237;13;2700;44864;12369;1715;6263;-2055;813;-8793;26;0;4905;1357;1;202;347;264
09/02/2020;10:15;58400;57950;58700;237;13;2712;44905;12400;1930;6564;-2052;814;-9123;26;0;5027;1386;151;201;349;264
09/02/2020;10:30;58669;58400;59000;238;11;2708;44700;12373;2242;6648;-2058;815;-9008;26;0;5077;1430;141;202;349;264
09/02/2020;10:45;58886;58350;59100;237;13;2674;44701;12376;2456;6667;-2104;814;-8948;25;0;5078;1446;143;201;349;264
09/02/2020;11:00;58958;58300;59200;234;12;2707;44711;12414;2684;6772;-2101;815;-9290;25;0;5157;1475;140;202;349;264
09/02/2020;11:15;59777;58500;59500;234;12;2701;44755;12705;2920;6971;-2102;815;-9234;25;0;5203;1474;294;202;349;264
09/02/2020;11:30;59841;58700;59800;234;12;2636;44769;12760;3038;6947;-2101;814;-9268;25;0;5175;1483;289;200;350;264
09/02/2020;11:45;60240;59250;60450;234;13;2659;44931;12821;3167;7021;-2102;816;-9320;25;0;5175;1535;311;204;348;264
09/02/2020;12:00;60641;59800;61100;234;12;2707;45177;12930;3239;7156;-2101;814;-9527;25;0;5211;1621;324;201;349;264
09/02/2020;12:15;60801;59600;60900;234;12;2667;44682;12926;3401;7488;-1966;817;-9460;24;0;5219;1857;412;203;350;264
09/02/2020;12:30;61262;59400;60700;234;12;2620;45017;12953;3458;7138;-1966;815;-9019;24;0;5167;1828;143;201;350;264
09/02/2020;12:45;61633;60050;61450;234;12;2689;45158;12896;3500;7257;-1965;816;-8964;24;0;5154;2102;1;202;350;264
09/02/2020;13:00;60997;60700;62200;234;12;2667;44982;12930;3547;7102;-1964;813;-9326;24;0;5139;1961;2;200;349;264
09/02/2020;13:15;60040;58850;60650;234;13;2634;44678;12975;3510;6380;-2277;814;-8921;25;0;5045;1333;2;202;348;264
09/02/2020;13:30;59093;57000;59100;234;13;2669;44090;13000;3542;6394;-2498;812;-9163;25;0;5037;1357;0;199;349;264
09/02/2020;13:45;57827;56100;58150;234;13;2703;43308;12984;3401;6295;-2503;811;-9419;26;0;4964;1331;0;199;348;264
09/02/2020;14:00;57240;55200;57200;234;11;2649;42764;12932;3175;6243;-2504;815;-9079;26;0;4935;1308;0;201;350;264
09/02/2020;14:15;57098;54900;57150;234;13;2660;43033;12787;2965;6409;-2493;814;-9324;26;0;4877;1532;0;201;349;264
09/02/2020;14:30;55799;54600;57100;234;13;2691;42888;12753;2708;6383;-3056;814;-9629;26;0;4870;1513;0;200;350;264
09/02/2020;14:45;55182;53500;56000;234;13;2691;43230;12668;2379;6383;-3215;816;-10017;26;0;4831;1552;0;203;349;264
09/02/2020;15:00;54922;52400;54900;235;13;2691;42931;12613;2338;6516;-3219;815;-10011;27;0;4800;1716;0;202;349;264
09/02/2020;15:15;54702;51800;54450;236;14;2681;43445;12622;2099;6744;-3426;816;-10529;26;0;4805;1939;0;203;349;264
09/02/2020;15:30;54113;51200;54000;236;12;2689;43299;12553;1814;6665;-3113;813;-10855;26;0;4759;1906;0;200;349;264
09/02/2020;15:45;53859;50900;53850;236;13;2694;43316;12506;1560;6637;-3042;816;-10877;27;0;4740;1897;0;203;349;264
09/02/2020;16:00;53657;50600;53700;235;12;2675;43208;12529;1397;6622;-3042;815;-10794;27;0;4674;1948;0;202;349;264
09/02/2020;16:15;53712;50450;53550;236;13;2693;44190;12462;1114;6700;-2577;814;-11933;26;0;4712;1988;0;203;347;264
09/02/2020;16:30;53702;50300;53400;235;13;2693;44391;12401;912;6586;-2581;810;-11758;26;0;4758;1828;0;201;345;264
09/02/2020;16:45;53666;50300;53500;236;11;2660;44639;12176;678;6804;-2416;812;-11934;26;0;4818;1986;0;202;346;264
09/02/2020;17:00;53696;50300;53600;234;13;2677;44973;12128;494;6409;-2416;811;-11627;26;0;4814;1595;0;201;346;264
09/02/2020;17:15;54268;50700;53750;234;13;2655;45343;12016;340;6350;-2245;812;-11250;26;0;4851;1499;0;199;349;264
09/02/2020;17:30;55136;51100;53900;236;13;2677;45965;12179;247;6440;-2248;811;-11184;26;0;4898;1542;0;200;347;264
09/02/2020;17:45;55515;52200;54750;236;13;2700;46783;12122;174;6761;-2200;810;-11884;26;0;5019;1742;0;199;347;264
09/02/2020;18:00;57287;53300;55600;236;12;2707;46988;12155;146;6888;-1711;813;-10947;25;0;5066;1821;1;200;349;264
09/02/2020;18:15;59025;55350;57400;236;12;2708;46976;12096;139;7227;-1214;814;-9969;25;0;5261;1925;41;201;349;264
09/02/2020;18:30;60479;57400;59200;234;13;2712;46777;12082;134;7711;-41;814;-9957;25;0;5274;2396;41;201;349;264
09/02/2020;18:45;61581;59150;60700;234;13;2712;46460;12044;135;9603;-41;811;-10390;24;0;5664;3060;879;199;348;264
09/02/2020;19:00;62197;60900;62200;234;13;2714;46757;12096;129;9895;-41;812;-10412;24;0;5692;3162;1041;199;349;264
09/02/2020;19:15;62504;60900;62150;238;13;2712;46762;11955;0;9808;-41;812;-9886;24;0;5675;3147;986;199;349;264
09/02/2020;19:30;62225;60900;62100;238;12;2749;46636;11945;0;9613;-42;814;-9870;24;0;5683;3016;914;200;350;264
09/02/2020;19:45;61411;60300;61400;238;13;2775;46506;11928;0;9159;-41;815;-10110;25;0;5699;2674;786;201;350;264
09/02/2020;20:00;60957;59700;60700;238;11;2723;46711;11840;0;9155;-565;813;-10096;24;0;5672;2633;850;200;349;264
09/02/2020;20:15;60164;58800;59750;238;12;2749;46563;11717;0;8277;-565;812;-9770;25;0;5492;2106;679;198;350;264
09/02/2020;20:30;59554;57900;58800;237;12;2774;46652;11656;0;8191;-1632;810;-9275;26;0;5497;2033;661;197;349;264
09/02/2020;20:45;58719;57200;58000;234;13;2723;46564;11339;0;7933;-1663;813;-9368;25;0;5364;1969;600;200;349;264
09/02/2020;21:00;58317;56500;57200;234;13;2770;46533;11239;0;7508;-2154;811;-8764;26;0;5237;1949;322;197;350;264
09/02/2020;21:15;57962;55650;56400;234;12;2781;46524;11045;0;7127;-2108;805;-8584;26;0;4992;1782;353;191;350;264
09/02/2020;21:30;57014;54800;55600;234;13;2760;46261;10930;0;6801;-2114;805;-8808;27;0;4975;1701;125;191;350;264
09/02/2020;21:45;56428;54350;55150;234;12;2717;45772;10827;0;6546;-2112;805;-8505;27;0;4979;1567;0;191;350;264
09/02/2020;22:00;55988;53900;54700;234;13;2767;45652;10814;0;6623;-2105;805;-8946;27;0;5041;1575;7;192;349;264
09/02/2020;22:15;56077;54100;55000;234;12;2777;45886;10887;0;6758;-2107;807;-9312;27;0;5014;1588;156;193;350;264
09/02/2020;22:30;56906;54300;55300;234;13;2733;45820;10955;0;6995;-1697;807;-9085;26;0;5038;1720;237;194;349;264
09/02/2020;22:45;58573;55900;56400;234;13;2770;45935;10783;0;8115;-1696;806;-8518;26;0;5198;2230;687;193;349;264
09/02/2020;23:00;58130;57500;57500;234;13;2780;45696;10763;0;7911;-1694;807;-8509;26;0;5204;2099;608;194;349;264
09/02/2020;23:15;58315;57400;57500;234;13;2782;45615;10730;0;7315;-1744;807;-7564;27;0;5100;1921;294;194;349;264
09/02/2020;23:30;57837;57300;57500;234;13;2782;45357;10577;0;7267;-1746;806;-7582;27;0;5109;1881;277;193;349;264
09/02/2020;23:45;58221;57150;57200;234;13;2774;45789;10627;0;6679;-2165;808;-6664;27;0;5090;1589;0;195;349;264
10/02/2020;00:00;57452;57000;57500;234;12;2687;45186;10793;0;6774;-2002;808;-7162;27;0;5096;1676;2;195;349;264
10/02/2020;00:15;57060;56250;56550;234;13;2672;44216;10757;0;6725;-1942;809;-6556;27;0;5074;1650;1;195;350;264
10/02/2020;00:30;55653;55500;55600;234;12;2700;42171;10747;0;6711;-1954;807;-5907;28;0;5080;1629;2;194;349;264
10/02/2020;00:45;54354;54450;54800;234;12;2645;41421;10712;0;6502;-1954;806;-6154;28;0;5040;1409;53;193;349;264
10/02/2020;01:00;54032;53400;54000;234;12;2672;40946;10528;0;6538;-2116;801;-5710;29;0;5084;1402;52;188;349;264
10/02/2020;01:15;53894;53600;54200;234;13;2681;40225;10408;0;6248;-2123;802;-4721;29;0;5034;1152;62;189;349;264
10/02/2020;01:30;53602;53800;54400;234;12;2683;39656;10473;0;6264;-2282;807;-4376;30;0;5018;1182;64;193;350;264
10/02/2020;01:45;53480;53700;54100;234;12;2688;39809;10345;0;6129;-2281;805;-4389;30;0;5028;1101;0;193;348;264
10/02/2020;02:00;53266;53600;53800;234;13;2697;39766;10286;0;6152;-2034;804;-4781;30;0;4974;1178;0;193;347;264
10/02/2020;02:15;53389;52950;53050;234;13;2712;39984;10103;0;6883;-2218;804;-5257;29;0;5005;1878;0;194;346;264
10/02/2020;02:30;52325;52300;52300;234;13;2696;39270;10358;0;6619;-2219;810;-5588;30;0;5003;1616;0;197;349;264
10/02/2020;02:45;51463;51500;51550;236;13;2703;38960;10232;0;6105;-2420;811;-5306;30;0;5002;1103;0;198;349;264
10/02/2020;03:00;50872;50700;50800;236;12;2700;38874;10252;0;5938;-2420;809;-5659;31;0;4969;969;0;197;348;264
10/02/2020;03:15;50764;50200;50450;237;12;2685;39127;10073;0;5602;-3184;810;-4728;31;0;4906;696;0;199;347;264
10/02/2020;03:30;50139;49700;50100;238;13;2700;38988;9865;0;5572;-3184;812;-4994;31;0;4890;682;0;201;347;264
10/02/2020;03:45;49794;49350;49750;237;14;2708;39011;9701;0;5586;-3428;814;-4975;32;0;4875;711;0;201;349;264
10/02/2020;04:00;49619;49000;49400;238;13;2712;39119;9774;0;5668;-3426;813;-5422;32;0;4889;779;0;200;349;264
10/02/2020;04:15;49722;49000;49450;238;13;2714;39313;9687;0;5694;-3422;804;-5441;31;0;4872;822;0;190;350;264
10/02/2020;04:30;49620;49000;49500;238;13;2719;39101;9881;0;5679;-3417;800;-5520;31;0;4864;815;0;185;351;264
10/02/2020;04:45;49660;49550;50050;237;12;2719;39401;9976;0;5730;-3404;799;-5940;31;0;4853;877;0;186;349;264
10/02/2020;05:00;50624;50100;50600;237;12;2692;39628;10221;0;5857;-3247;799;-5704;31;0;4892;965;0;185;350;264
10/02/2020;05:15;51952;51100;51600;238;11;2683;40640;10228;0;6195;-3074;798;-5898;30;0;4953;1179;63;185;349;264
10/02/2020;05:30;52571;52100;52600;238;11;2703;41039;10287;0;6269;-3066;795;-5832;29;0;4922;1284;63;183;348;264
10/02/2020;05:45;53696;53300;53800;238;12;2707;42708;10007;0;6362;-3055;796;-6206;29;0;4945;1352;65;183;349;264
10/02/2020;06:00;54763;54500;55000;236;13;2714;43107;10080;0;6485;-2591;798;-6208;28;0;4891;1533;61;185;349;264
10/02/2020;06:15;57294;56400;56800;238;13;2704;45137;10238;0;6946;-1402;796;-7506;27;0;5022;1855;69;183;349;264
10/02/2020;06:30;58589;58300;58600;238;11;2713;46717;10318;0;7186;-1071;798;-8450;26;0;5053;1872;261;185;349;264
10/02/2020;06:45;60155;60100;60200;238;13;2885;47535;10365;0;7257;-596;797;-8470;26;0;5071;1778;421;184;349;264
10/02/2020;07:00;61837;61900;61800;238;13;2999;48272;10565;0;7340;-601;796;-7914;26;0;5089;1827;424;183;349;264
10/02/2020;07:15;63552;63400;63300;237;12;3141;49061;10761;0;8499;-157;799;-8930;26;0;5233;2505;761;184;351;264
10/02/2020;07:30;64803;64900;64800;238;11;3307;49468;10615;130;9744;0;797;-9507;27;0;5235;3006;1503;183;350;264
10/02/2020;07:45;65066;65650;65250;237;11;3257;49497;10648;138;10163;0;799;-9684;26;0;5590;3279;1294;185;350;264
10/02/2020;08:00;65585;66400;65700;237;12;3257;49595;10745;142;9879;0;800;-9082;26;0;5592;3279;1008;187;349;264
10/02/2020;08:15;65451;66500;65800;238;13;3265;50013;10694;207;9590;0;800;-9369;26;0;5803;2844;943;186;350;264
10/02/2020;08:30;65923;66600;65900;238;14;3308;50235;10619;276;9781;0;795;-9343;26;0;5581;3023;1177;182;349;264
10/02/2020;08:45;66197;66950;66100;238;13;3312;50297;10675;391;9819;-18;798;-9328;26;0;5677;2918;1224;183;351;264
10/02/2020;09:00;66205;67300;66300;237;12;3321;50284;10810;482;9897;-24;798;-9612;26;0;5739;2921;1237;183;351;264
10/02/2020;09:15;66535;67650;66400;238;13;3312;50330;10958;649;10013;-38;800;-9740;26;0;5863;2910;1240;186;350;264
10/02/2020;09:30;66480;68000;66500;238;13;3309;50286;11036;870;9845;0;798;-9915;26;0;5855;2765;1225;186;348;264
10/02/2020;09:45;66472;68000;66450;237;13;3311;50272;11084;1116;9592;0;795;-9948;26;0;5697;2676;1219;184;347;264
10/02/2020;10:00;66352;68000;66400;237;11;3320;50347;11297;1353;9571;0;793;-10577;26;0;5665;2676;1230;182;347;264
10/02/2020;10:15;66256;67900;66350;237;13;3362;50409;11450;1632;9117;0;798;-10762;26;0;5528;2328;1261;184;350;264
10/02/2020;10:30;66357;67800;66300;238;12;3374;50397;11665;1771;9074;0;797;-10971;26;0;5527;2323;1224;183;350;264
10/02/2020;10:45;66146;67800;66200;237;11;3372;50324;11770;2026;8540;0;797;-10931;26;0;5486;2208;846;184;349;264
10/02/2020;11:00;66276;67800;66100;236;11;3359;50116;11940;2254;8546;0;798;-10984;26;0;5527;2194;825;183;351;264
10/02/2020;11:15;66537;67900;66250;237;11;3365;50088;12123;2398;8592;-35;797;-11039;26;0;5429;2220;943;183;350;264
10/02/2020;11:30;66356;68000;66400;237;11;3365;50004;12227;2594;8380;-196;796;-11062;26;0;5377;2203;800;183;349;264
10/02/2020;11:45;66488;68250;66700;238;13;3386;49903;12404;2646;8600;-197;793;-11298;26;0;5451;2219;930;182;347;264
10/02/2020;12:00;66839;68500;67000;236;12;3370;49687;12478;2609;8643;-197;795;-10794;26;0;5504;2317;822;183;348;264
10/02/2020;12:15;66258;68000;66500;236;14;3342;49685;12519;2621;8397;-195;797;-11158;26;0;5514;2349;534;185;348;264
10/02/2020;12:30;66467;67500;66000;238;13;3289;49660;12560;2718;8357;-198;797;-10967;25;0;5486;2407;464;186;347;264
10/02/2020;12:45;67189;68200;66700;237;14;3015;49753;12476;2797;8611;-198;797;-10313;24;0;5483;2557;571;184;349;264
10/02/2020;13:00;66153;68900;67400;236;14;2967;49630;12475;2885;8165;-195;796;-10820;24;0;5472;2299;394;184;348;264
10/02/2020;13:15;65544;67850;66200;237;13;2906;49442;12530;2793;7993;-354;794;-10810;24;0;5396;2285;312;184;346;264
10/02/2020;13:30;64964;66800;65000;237;13;2971;49033;12552;2770;7547;-713;793;-10239;24;0;5401;1852;294;184;345;264
10/02/2020;13:45;64827;66500;64650;238;13;3006;48969;12693;2630;7452;-1117;794;-9851;25;0;5344;1738;370;183;347;264
10/02/2020;14:00;64505;66200;64300;236;14;3025;48849;12658;2575;7389;-1131;796;-9906;25;0;5324;1705;360;185;347;264
10/02/2020;14:15;64662;66100;64300;237;13;2986;49125;12714;2547;7586;-1117;796;-10225;25;0;5321;1778;487;185;347;264
10/02/2020;14:30;63946;66000;64300;237;11;2965;49035;12613;2559;7420;-1123;798;-10569;25;0;5261;1734;425;185;349;264
10/02/2020;14:45;63439;64950;63350;238;8;3012;49030;12525;2594;7389;-1358;799;-10798;25;0;5246;1746;397;185;350;264
10/02/2020;15:00;62961;63900;62400;238;8;2970;48931;12465;2335;7416;-1363;798;-10837;25;0;5259;1742;415;184;350;264
10/02/2020;15:15;62553;63450;62050;238;8;2987;49157;12238;2103;7650;-1588;800;-11040;25;0;5260;1810;580;186;350;264
10/02/2020;15:30;62055;63000;61700;238;8;3036;49184;12238;2061;7680;-1937;799;-11252;25;0;5276;1819;585;186;349;264
10/02/2020;15:45;62049;62750;61550;237;8;3016;49361;12368;1740;7835;-1939;798;-11375;25;0;5263;1897;675;185;349;264
10/02/2020;16:00;61938;62500;61400;238;7;3006;49188;12431;1505;8356;-1737;800;-11856;25;0;5182;2566;608;187;349;264
10/02/2020;16:15;61591;62100;61100;238;7;3009;49163;12394;1226;8535;-1736;800;-12045;25;0;5233;2731;571;186;350;264
10/02/2020;16:30;61550;61700;60800;237;7;3001;49030;12468;1102;8431;-1391;799;-12134;25;0;5238;2656;537;186;349;264
10/02/2020;16:45;61514;61750;60850;238;8;2972;48966;12666;864;8267;-923;799;-12343;25;0;5325;2499;443;187;348;264
10/02/2020;17:00;61503;61800;60900;238;7;2982;48909;12910;601;8084;-603;797;-12422;25;0;5296;2387;401;185;348;264
10/02/2020;17:15;61984;62300;61450;238;7;3284;49006;12877;454;8325;-197;799;-12809;26;0;5414;2389;522;187;348;264
10/02/2020;17:30;62335;62800;62000;238;7;3258;49282;12861;324;8369;-41;797;-12760;26;0;5443;2287;639;185;348;264
10/02/2020;17:45;63122;63950;63200;238;6;3263;49577;12915;215;9532;-16;797;-13405;25;0;5584;2589;1359;185;348;264
10/02/2020;18:00;64200;65100;64400;238;6;3315;49537;12956;158;9544;-16;800;-12338;26;0;5632;2529;1383;187;349;264
10/02/2020;18:15;65740;66700;66000;238;5;3339;49316;12978;141;10031;-16;797;-11089;26;0;5981;2668;1382;186;347;264
10/02/2020;18:30;67921;68300;67600;238;5;3313;49644;13041;132;10939;-6;800;-10185;25;0;6085;3129;1725;187;349;264
10/02/2020;18:45;69769;69350;68700;238;4;3364;49376;12934;134;13283;-6;799;-10357;25;0;6332;4179;2772;186;349;264
10/02/2020;19:00;70412;70400;69800;238;4;3370;48876;13028;138;14258;-6;797;-10291;25;0;6376;4509;3373;187;346;264
10/02/2020;19:15;70255;69800;69250;238;5;3318;48787;13018;0;14258;-6;795;-10293;24;0;6298;4554;3406;186;345;264
10/02/2020;19:30;69654;69200;68700;238;4;3268;48743;12992;0;13750;-7;797;-10266;24;0;6315;4234;3201;187;346;264
10/02/2020;19:45;68473;68150;67700;237;4;3310;48541;12943;0;12969;-7;793;-10454;25;0;6269;3659;3041;185;344;264
10/02/2020;20:00;67623;67100;66700;237;4;3219;48473;12861;0;12741;-7;792;-10826;25;0;6271;3557;2913;183;345;264
10/02/2020;20:15;66552;65900;65500;238;4;3264;48760;12756;0;11526;-6;793;-10918;25;0;5997;3288;2241;184;345;264
10/02/2020;20:30;65108;64700;64300;237;4;3314;48697;12811;0;10654;-6;796;-11529;26;0;5964;3165;1525;184;348;264
10/02/2020;20:45;63964;63400;63050;236;5;3279;48524;12809;0;9735;-41;797;-11511;26;0;5730;2835;1170;184;349;264
10/02/2020;21:00;63308;62100;61800;236;4;3295;48398;12691;0;9251;-42;798;-11456;26;0;5727;2615;909;185;349;264
10/02/2020;21:15;62700;61000;60750;236;4;2808;48451;12613;0;8879;-55;797;-11169;24;0;5642;2534;703;184;349;264
10/02/2020;21:30;61389;59900;59700;237;5;2814;48686;12448;0;7932;-697;794;-10962;24;0;5516;2035;381;185;345;264
10/02/2020;21:45;60553;59100;58950;237;4;2776;48527;12278;0;7644;-1437;792;-10398;25;0;5453;1791;400;187;341;264
10/02/2020;22:00;60154;58300;58200;237;6;2818;48256;12528;0;7215;-1388;793;-10446;25;0;5352;1542;321;185;344;264
10/02/2020;22:15;59598;58750;58650;236;4;2821;48198;12473;0;6779;-1541;797;-10297;25;0;5272;1479;28;186;347;264
10/02/2020;22:30;60735;59200;59100;238;3;2823;48484;12445;0;6844;-1548;798;-9486;25;0;5305;1539;0;186;348;264
10/02/2020;22:45;62412;60550;60500;238;2;2827;48572;12373;0;7679;-926;801;-9287;25;0;5357;1940;382;188;349;264
10/02/2020;23:00;62000;61900;61900;237;-2;2826;48350;12356;0;7430;-924;798;-9200;25;0;5314;1770;346;186;348;264
10/02/2020;23:15;61714;61900;61900;237;-2;2830;48111;12422;0;7045;-1126;801;-8739;25;0;5326;1409;310;187;350;264
10/02/2020;23:30;61329;61900;61900;236;-2;2831;47850;12441;0;7029;-1607;799;-8376;25;0;5350;1400;279;187;348;264
10/02/2020;23:45;61808;61400;61400;236;-2;2833;48355;12461;0;7148;-1603;798;-8547;25;0;5333;1646;169;186;348;264
11/02/2020;00:00;60850;60900;60900;236;-1;2775;47895;12532;0;7001;-1782;800;-8734;25;0;5352;1511;138;188;348;264
11/02/2020;00:15;60470;60000;59900;238;-1;2735;47735;12470;0;6513;-1794;795;-8353;25;0;5159;1215;139;184;347;264
11/02/2020;00:30;58921;59100;58900;237;-2;2735;47282;12405;0;6254;-2475;794;-8440;26;0;5134;1120;0;183;347;264
11/02/2020;00:45;57628;57900;57950;237;-2;2734;46770;12338;0;6310;-2806;799;-8877;26;0;5095;1215;0;186;349;264
11/02/2020;01:00;56971;56700;57000;236;-2;2729;45832;12418;0;6371;-2812;800;-8732;26;0;5139;1232;0;188;348;264
11/02/2020;01:15;56954;56900;57000;238;-2;2739;45410;12255;0;6349;-2849;808;-8124;27;0;5093;1256;0;197;347;264
11/02/2020;01:30;56521;57100;57000;238;-3;2737;44486;12105;0;6301;-2845;812;-7442;27;0;5080;1221;0;200;348;264
11/02/2020;01:45;56395;56950;56900;236;-2;2739;44652;11978;0;6279;-2854;810;-7573;27;0;5048;1231;0;198;348;264
11/02/2020;02:00;56231;56800;56800;238;-2;2741;44501;11829;0;6314;-2851;813;-7483;27;0;5070;1244;0;201;348;264
11/02/2020;02:15;56449;56200;56100;236;-3;2732;44829;11832;0;6040;-2853;797;-7296;27;0;5014;1026;0;201;332;264
11/02/2020;02:30;55444;55600;55400;237;-3;2744;44690;11679;0;6062;-2849;795;-8042;27;0;5008;1054;0;199;332;264
11/02/2020;02:45;54524;55000;54600;236;-3;2743;43912;11724;0;5997;-2840;797;-8166;28;0;4997;1000;0;201;332;264
